"Freq [GHz]","Phase [deg]","Distance [mm]","Mag_H [A_per_meter]","Mag_H_1 [A_per_meter]","Mag_H_2 [A_per_meter]","Mag_H_3 [A_per_meter]","Mag_H_4 [A_per_meter]","Mag_H_5 [A_per_meter]","Mag_H_6 [A_per_meter]","Mag_H_7 [A_per_meter]","Mag_H_8 [A_per_meter]","Mag_H_9 [A_per_meter]","Mag_H_10 [A_per_meter]","Mag_H_11 [A_per_meter]"
0.001,0,16.800112,0.00587357178001647,0.00545349827058873,0.00588793108119849,0.00601058332779796,0.00916286579408405,0.00282013737441794,0.00924873746855787,0.00285348872255977,0.00290272407096376,0.00281578227647532,0.0090851127244898,0.00923463786607529
0.001,0,17.400116,0.00580291247559466,0.00539501564690527,0.00581768557965633,0.00594230575646009,0.00914603896364303,0.00282486110179469,0.00924755510852528,0.00286102130715097,0.00290164314697375,0.00281896367889537,0.00911148160773383,0.00924723528086989
0.001,0,18.00012,0.00572459301527687,0.0053368581174019,0.00574798482584886,0.00587461402112407,0.00912880985132058,0.00282947295556053,0.00924620327643284,0.00286856595989809,0.00290050788392783,0.00282225899474433,0.00913791768426657,0.00925956643136966
0.001,0,18.600124,0.00564795032688179,0.0052788743921356,0.00567882830604497,0.00580750807844323,0.00911118098350649,0.00283292013738678,0.00924468268206874,0.00287612331229997,0.0028993194784213,0.00282263714944309,0.00916442596629348,0.0092716295113785
0.001,0,19.200128,0.005572984913594,0.00522105996514288,0.00561021550856771,0.00574098787578324,0.00909315512550607,0.00283633954077398,0.00924299415384036,0.00288369400147506,0.0028980791459668,0.00282147102653884,0.00919101153889691,0.0092834228660675
0.001,0,19.800132,0.00548996786786935,0.00516341033124138,0.00554214592379423,0.00567505335122206,0.00907473528153985,0.00283973166035663,0.00924113863877446,0.00289127867016132,0.00289678812099438,0.00282029582788078,0.00921767956003611,0.00929494499197492
0.001,0,20.400136,0.00540626612961748,0.00510592098602981,0.00547461904415583,0.00560970443354994,0.00905592469474379,0.00284309700490212,0.00923911720251707,0.00289887796671628,0.00289544765685137,0.00281911179571785,0.00924443526054721,0.00930619453700622
0.001,0,21.00014,0.00532272700364089,0.00504858742588801,0.00540763436413792,0.00554494104226945,0.00903672684716925,0.00284643609731081,0.0092369310293335,0.00290649254511703,0.00289405902580255,0.00281791918602912,0.00927128394414315,0.00931717030043402
0.001,0,21.600144,0.00528088116735302,0.00499140514797694,0.00534119138028007,0.00548076308759546,0.00901714545978294,0.00284964339635253,0.00923458142210837,0.0029141230649602,0.00289262351903,0.00281671826852379,0.00929823098741388,0.00932209335038685
0.001,0,22.200148,0.00524012097274575,0.00493436965023865,0.0052752895911759,0.00541717047045511,0.0090054939369198,0.00285277679134611,0.00923206980234558,0.00292177019146197,0.0028911424466332,0.00281550932664123,0.00932528183982611,0.00932308487137803
0.001,0,22.800152,0.00519958831279544,0.00488223819957358,0.00520992849747325,0.00535416308248788,0.00900548284726187,0.00285591138196106,0.00922939771016835,0.00292943459545809,0.00288961713762898,0.00281649754966866,0.00932279570236864,0.00932397961709534
0.001,0,23.400156,0.00515928315497478,0.00483560350587824,0.00514510760187402,0.00529174080604552,0.00900535973407775,0.00285904730742936,0.00922656680431921,0.00293711695340385,0.00288804893995153,0.00281993296709581,0.00930834539379401,0.00932969362051423
0.001,0,24.00016,0.00511372782349822,0.00478942175958114,0.00508082640913425,0.00522990351419212,0.00900512404123226,0.00286218472002714,0.00922357886215993,0.00294481794737409,0.0028864392204524,0.00282363649244918,0.00929294179716992,0.00934291056385676
0.001,0,24.600164,0.00506049446993706,0.00474369341823574,0.00501708442606412,0.00516865107070402,0.00900477529505452,0.00286405114496716,0.0092204357796716,0.00295253826506322,0.00288478936490053,0.00282760705825852,0.00927660095474122,0.00935667288606287
0.001,0,25.200168,0.00500761396647195,0.00469841897918581,0.00495388116152791,0.00510798333006991,0.00900571440334177,0.00286301415932158,0.00921713957145463,0.00296027859978517,0.00288310077798219,0.00283184358293281,0.00925933955065972,0.00937094982111198
0.001,0,25.800172,0.00495508642149718,0.00465359897956556,0.00489121612644406,0.00504790013749073,0.0090065372527979,0.00286196348645818,0.0092136923707287,0.00296803965047346,0.00288137488330103,0.00283634497076032,0.00924117491098445,0.00938571102157321
0.001,0,26.400176,0.00490291194781022,0.00460923399629953,0.00482908883378512,0.00498840132887979,0.0090071042665733,0.00286089720111791,0.00921009642933278,0.00296613667668828,0.00287961312337806,0.00284111011190856,0.00922212500368141,0.00940092655860535
0.001,0,27.00018,0.00485109066261178,0.00456532464610264,0.00476749879857775,0.00492948673086263,0.00900741676814008,0.00285981340125699,0.00920635411772517,0.00296141158917758,0.00287781695965166,0.0028461378824243,0.00920220843862373,0.00941656692195693
0.001,0,27.600184,0.00479962268750582,0.00452187158548019,0.00470644553790275,0.00487115616077715,0.00900747621116166,0.00285871020804699,0.00920246792498342,0.00295670877867193,0.00287598787247757,0.00285142714423358,0.00918144446759166,0.00943260301996624
0.001,0,28.200188,0.00474850814849948,0.00447887551072783,0.00464592857089506,0.00481340942667349,0.00900728417949275,0.00285758576587478,0.0091984404588044,0.00295202820762975,0.00287398635626171,0.0028569767451417,0.00915985298427244,0.00944900617956116
0.001,0,28.800192,0.00469774717600316,0.00443633715793161,0.00458594741874372,0.00475624632731416,0.0090068423871793,0.00285643824234252,0.00919427444550427,0.00294736984223612,0.00287118078291919,0.00286278551883321,0.00913745452426047,0.00946574814625938
0.001,0,29.400196,0.00464733990483049,0.00439425730296792,0.0045265016046919,0.00469966665217391,0.00900615267845858,0.0028552658282677,0.00918997273001852,0.00294213557607207,0.00286853474586863,0.00286885228487193,0.0091142702650572,0.00948280108416824
0.001,0,30.0002,0.00459728647419829,0.00435263676150356,0.00446759065403693,0.00464367018143981,0.00900521702775919,0.0028547857149346,0.00918553827590188,0.00293650072685957,0.00286604838759779,0.00287517584870095,0.00909032202607115,0.00950013757598485
0.001,0,30.600204,0.00454758702772664,0.00431147638899566,0.0044092140941302,0.00458825668601127,0.00900403753970089,0.00285432046104456,0.0091809741653284,0.00293092133182229,0.00286372183244275,0.00288175500164259,0.00907086183223297,0.00951773062299595
0.001,0,31.200208,0.00449824171343883,0.00427077708069176,0.00435137145437729,0.00453342592749994,0.00900261644909484,0.00285384043334313,0.00917628359909143,0.0029253975319993,0.00286155518658783,0.00288858852089845,0.0090558876509889,0.00953555364507808
0.001,0,31.800212,0.00444925068376137,0.00423053977162974,0.00429406226623787,0.00447917765822981,0.00900095612094343,0.00285334520557575,0.00917146989660361,0.00291992946613332,0.00285954853806565,0.0028956751695494,0.00904449315090573,0.00955358048069741
0.001,0,32.400216,0.00440061409552401,0.00419076543663786,0.00423728606322575,0.00442551162123717,0.00900454532073544,0.00285283436137037,0.00916653649589686,0.00291451727067073,0.00285770195675705,0.00290301369655555,0.00903338816017472,0.00957178538690989
0.001,0,33.00022,0.00435233210995971,0.00415145509033478,0.00418104238090886,0.00437242755027059,0.00902244699166175,0.00285230749423744,0.00916245288069531,0.00290916107976154,0.00285601549439121,0.00291060283675629,0.0090223432886058,0.00959014303936111
0.001,0,33.600224,0.00430440489270468,0.00411260978712948,0.00412533075690927,0.00431992516979096,0.00903999013551353,0.0028519223678064,0.00917182028926074,0.00290386102525943,0.00285448918454551,0.00291844131087024,0.00901135119086167,0.00960862853228642
0.001,0,34.200228,0.00425683261379832,0.0040733824804864,0.00407015073090314,0.00426800419497147,0.00905716818299124,0.0028515906236817,0.00918094898382162,0.0028986172367217,0.00285312304264565,0.00292652782549532,0.00900040465930432,0.00962721737851086
0.001,0,34.800232,0.00420961544768327,0.00403392009107194,0.00401550184462078,0.0042166643316976,0.00907397482567824,0.00285116969156539,0.00918984522674514,0.00289342984140932,0.00285191706596558,0.00293486107310869,0.00898949662399493,0.00964588550944919
0.001,0,35.400236,0.00416275357320542,0.00399482950255947,0.00396138364184663,0.00416590527656712,0.00909040401604068,0.00285065836273681,0.00919851547962433,0.00288829896428691,0.00285087123362752,0.00293517128645878,0.00897862015269402,0.00966460927510586
0.001,0,36.00024,0.00411624717361385,0.00395611157224845,0.00390779566841926,0.00411572671689014,0.00910644996742759,0.00285005546289285,0.00920696640327801,0.00288322472802272,0.00284998550660198,0.00293069222744837,0.00896776845086134,0.00968336544407504
0.001,0,36.600244,0.00407009643656089,0.00391776722601123,0.00385473747223135,0.00406612833068904,0.00912210715407079,0.00284935985214797,0.00921520485775073,0.00287820725298866,0.00284925982770771,0.00292617206330675,0.00895693486165589,0.00970213120354064
0.001,0,37.200248,0.00402430155410207,0.00387979745829307,0.0038022086032297,0.00401710978669851,0.00913737031108503,0.00284857042503419,0.00922323790231281,0.00287324665726028,0.00284869412161177,0.00292161100989764,0.00894611286593603,0.00971150178541708
0.001,0,37.800252,0.00397886272269618,0.00384220333211215,0.00376307246086923,0.00396867074436554,0.00915223443446782,0.00284768611050107,0.00923107279546041,0.0028683430566168,0.00284828829482944,0.00291700930630898,0.00893529608225926,0.00968246309287449
0.001,0,38.400256,0.0039337801432052,0.00380498597905957,0.00372934422119491,0.00392081085384944,0.00916669478109957,0.00284670587191578,0.00923871699491547,0.00286349656454106,0.00284804223572431,0.00291236721485294,0.00892447826688244,0.00965329676283841
0.001,0,39.00026,0.00388905402089435,0.00376865917073042,0.00369586334532729,0.00387352975602178,0.0091807468687435,0.00284523846946588,0.00924617815762568,0.00285870729221957,0.00284795581450823,0.00290768502106593,0.00891365331376169,0.0096240236673684
0.001,0,39.600264,0.00384468456543209,0.00373386460316991,0.00366262947547559,0.00382682708246646,0.00919438647604568,0.00284276297239914,0.00925346413976453,0.00285372112762627,0.00284802888324132,0.00290296303370861,0.00890281525455232,0.00959466515921498
0.001,0,40.200268,0.00380067199089009,0.00369950944639975,0.00362964225552756,0.00378070245547967,0.00920760964253503,0.00284023546417667,0.0092605829967313,0.00284767085822893,0.00284826127583196,0.00289820158476587,0.008891958258609,0.00956524307181986
0.001,0,40.800272,0.00375701651574323,0.00366559363588019,0.00359690133104939,0.00373515548806992,0.00922041266862332,0.00283765592128508,0.00926754298315103,0.00284160623767577,0.002846749470527,0.00289340102944681,0.00888107663298563,0.00953577971931573
0.001,0,41.400276,0.00371371836286965,0.00363211708840396,0.00356440634928577,0.00368892962682952,0.00923279211560516,0.00283502433539165,0.00927435255287458,0.00283552942559336,0.00284081481891904,0.00288856174618481,0.00887016482243538,0.00950629789652641
0.001,0,42.00028,0.00367077775955071,0.00359907970209632,0.00353215695915989,0.00364086656627355,0.00924474480565797,0.0028323407133443,0.00928102035897852,0.00282944265143768,0.00283487989401575,0.00288368413663743,0.00885921740941069,0.0094768208789667
0.001,0,42.600284,0.00362819493747094,0.00356263790909428,0.00350015281127337,0.00359344349309444,0.00925626782184208,0.00282960507717163,0.00928755525376533,0.00282334821449415,0.00282894401059462,0.00287876862568651,0.00884822911406325,0.00944737242284258
0.001,0,43.200288,0.00358597013271818,0.00352517616708964,0.00346839355790638,0.00354666026869696,0.00926735850810059,0.00282681746408289,0.00929396628876313,0.00281724848387755,0.00282300649074829,0.00287381566143809,0.00883719479424405,0.00941797676505104
0.001,0,43.800292,0.00354410358578344,0.00348835148915695,0.00343687885301754,0.0035005167482215,0.0092780144692595,0.00282397792646798,0.00926385809130826,0.00281114589853211,0.00281706666388457,0.00286882571522249,0.00882610944550333,0.00938865862318011
0.001,0,44.400296,0.00350259554156096,0.00345216441449797,0.00340560835224392,0.00345501278054398,0.00928823357102761,0.00282108653189749,0.00921764676416076,0.00280504296723145,0.00281112386672639,0.00286361943483806,0.00881496820109058,0.00935944319550892
0.001,0,45.0003,0.00346156917216113,0.00341661547861365,0.00337458171290114,0.00341014820827587,0.00929801393999659,0.00281814336312262,0.00917105257160639,0.00279894226857858,0.00280517744331184,0.00285471635273807,0.00880376633195459,0.0093303561610077
0.001,0,45.600304,0.00342092571759302,0.00338170521330412,0.00334379859398324,0.00336592286776421,0.00930735396364096,0.00281514851807528,0.0091240865334597,0.00279284645100596,0.00279922674499416,0.00284586152115861,0.0087924992467434,0.00930142367933766
0.001,0,46.200308,0.00338066241096808,0.00334743414666868,0.00331325865616278,0.0033223365890916,0.00931625229031808,0.00281210210986799,0.00907676001663031,0.00278675823277542,0.00279327113044174,0.00283705570879999,0.00878116249180433,0.00927267239085117
0.001,0,46.800312,0.00334077945474382,0.00331380280310581,0.00328296156179079,0.00327938919607621,0.00932470782926812,0.00280900426679398,0.0090290847351229,0.00278068040197823,0.00278730996563812,0.00282829969482943,0.00876975175118395,0.00924412941659161
0.001,0,47.400316,0.0033012770542253,0.00328081170331317,0.00325290697489677,0.00324476627548246,0.00931061433087609,0.00280585513232709,0.00899194096120288,0.00277461581653502,0.00278134262388199,0.00281959426888098,0.00875826284662811,0.00921582235829346
0.001,0,48.00032,0.00326215541756501,0.0032484613642876,0.00322309456118873,0.0032160894828038,0.00928377161037963,0.00280265486512186,0.00896656564154857,0.00276856740419589,0.00277536848578718,0.0028109402310556,0.00874669173758192,0.00918777929838224
0.001,0,48.600324,0.00322341475576296,0.0032167522993251,0.00319352398805316,0.00318745146454591,0.00925696425112817,0.00279940363901346,0.00894131667321713,0.0027625381625403,0.00276938693928268,0.00280233839192111,0.00873503452118978,0.00916002879997454
0.001,0,49.200328,0.00318505528266666,0.00318568501802087,0.00316419492455499,0.00315885166654171,0.00923019286007928,0.00279610164301774,0.00891619996220483,0.00275653115897715,0.00276339737961262,0.00279378957251222,0.00872328743229529,0.00913259990687806
0.001,0,49.800332,0.00314707721497108,0.00315526002626927,0.00313510704143768,0.00313028953739851,0.00920345822225335,0.00279274908133119,0.00889122152729468,0.00275054953074472,0.00275739920933628,0.00278529460433049,0.00871144684344145,0.0091055221435915
0.001,0,50.400336,0.00310948077221872,0.00312547782626384,0.00310626001112315,0.00310176452849803,0.00917676130073358,0.00278934617333098,0.00886638750005636,0.00274469673703209,0.0027513918383281,0.00277685432934439,0.00869950926487038,0.0090788255153047
0.001,0,51.00034,0.00307226617679954,0.00309633891649732,0.00307765350771181,0.00307327609399631,0.00915010323666603,0.00278589315357491,0.00884265851615206,0.00274043451413389,0.00274537468377766,0.00276846959998925,0.00868747134452353,0.00905254050789848
0.001,0,51.600344,0.00303543365395101,0.00306905653090137,0.00304928720698254,0.00304482369082382,0.00912348534925953,0.00278239027180147,0.00881902735534124,0.00273622256867244,0.00273934717018968,0.00276014127916729,0.00867532986804167,0.00902669808794484
0.001,0,52.200348,0.00299898343175809,0.00304628815897558,0.00302116078639273,0.00301640677868536,0.0090969091357857,0.00277883779292978,0.00879531967961613,0.00273206119810671,0.00273330872938405,0.00275187024024757,0.00866308175876477,0.00900132970270675
0.001,0,52.800352,0.00296291574115322,0.00302179858206792,0.00299327392507821,0.00298802482006015,0.00907037627157902,0.00277523599705966,0.00877153599297109,0.00272795070276824,0.0027272588004958,0.00274365736706608,0.00864317418117246,0.00897798983550124
0.001,0,53.400356,0.00292723081591634,0.00299749644011707,0.00296562630385333,0.00295967728020177,0.00902510257234,0.00277180451249466,0.00874767692588748,0.00272389138586106,0.00272119682997509,0.00273550355392564,0.00862202418697331,0.00896972332309134
0.001,0,54.00036,0.00289192889267488,0.00297338067226189,0.00293821760521091,0.00293136362713817,0.00896117556828959,0.00276929995784803,0.00872374323533348,0.00271988355346174,0.00271512227158726,0.00273063733951351,0.00860061236254772,0.00896135954769668
0.001,0,54.600364,0.00286610039715476,0.00294945022313296,0.00291104751332225,0.0029030833316717,0.0088973925430884,0.00276675933255643,0.00869973580476426,0.00271592751451939,0.00270903458641279,0.00272588233065015,0.00857894179652302,0.00895290491092264
0.001,0,55.200368,0.00284336472328865,0.00292570404285249,0.00288411571403712,0.00287483586737907,0.00883375731751934,0.00276418245348646,0.00867729124778158,0.00271202358085562,0.00270293324284729,0.00272111991324292,0.00855701579357344,0.00894436606366315
0.001,0,55.800372,0.00282079937821888,0.00290214108703444,0.00285572704104836,0.0028483413416107,0.00877027407375076,0.00276156914901134,0.0086548931074213,0.00270817206716461,0.00269681771660153,0.00271634966984801,0.00853483787442004,0.00893574990610081
0.001,0,56.400376,0.00279840430809677,0.00287876031678443,0.00282627058615856,0.00282408754028405,0.00870694735533659,0.0027589192590109,0.0086167224052791,0.00270437329101304,0.00269068749070145,0.00271157119490235,0.00851241177583071,0.00892706358770671
0.001,0,57.00038,0.00277617946134874,0.00285556069869976,0.00279700785841513,0.00280003128467169,0.00864378206721632,0.0027562326348716,0.00857549378081193,0.00270062757284012,0.00268454205548811,0.00270678409472364,0.00848974145062029,0.00891831450724058
0.001,0,57.600384,0.00275412478867636,0.00283254120486946,0.00276793798615324,0.00277617236818152,0.00858078347571488,0.0027535091394865,0.00853449448247954,0.00269693523595763,0.00267838090861772,0.00270198798751031,0.00846683106765036,0.00890951031275075
0.001,0,58.200388,0.00273224024305629,0.00280970081287421,0.00273906009185366,0.00275251059297867,0.00851795720854282,0.0027507486472553,0.00849372892509267,0.0026932966065498,0.00267220355506167,0.00269718250334151,0.00844368501182948,0.0089006589015741
0.001,0,58.800392,0.00271052577974032,0.0027870385057864,0.00271037329214277,0.00272904576998562,0.00845530925479622,0.00274795104408428,0.00845320159348448,0.00268971201367346,0.00266600950710646,0.00269236728417715,0.00842030788411295,0.00889176842033612
0.001,0,59.400396,0.00268898135625538,0.00276455327217012,0.00268187669779251,0.00270577771888208,0.00839284596495663,0.00274511622738638,0.0084129170425105,0.00268618178925793,0.00265979828435377,0.00268754198385788,0.00839670450150303,0.0088828472649509
0.001,0,60.0004,0.00266760693240347,0.00274224410608113,0.00265356941372041,0.00268270626810509,0.00833057405089121,0.00274224410608113,0.00837287989704877,0.00268270626810509,0.00265356941372041,0.00268270626810509,0.00837287989704877,0.00887390408062107
