"Freq [GHz]","Phase [deg]","Distance [mm]","Mag_H [A_per_meter]","Mag_H_1 [A_per_meter]","Mag_H_2 [A_per_meter]","Mag_H_3 [A_per_meter]","Mag_H_4 [A_per_meter]","Mag_H_5 [A_per_meter]","Mag_H_6 [A_per_meter]","Mag_H_7 [A_per_meter]","Mag_H_8 [A_per_meter]","Mag_H_9 [A_per_meter]","Mag_H_10 [A_per_meter]","Mag_H_11 [A_per_meter]"
0.001,0,13.800092,0.00933085833701372,0.00898469948001573,0.00289968919878155,0.00283365932249647,0.00904991278368402,0.00944567203124912,0.00292232198945384,0.00288346693121076,0.00619197937742177,0.00638448467777001,0.00617719201722525,0.00628757308848322
0.001,0,14.400096,0.00936211160388144,0.00899118149996139,0.00290260495701828,0.00283672911740493,0.00909237983528359,0.00947734973852545,0.00292332030393261,0.00288917006803015,0.00612670335956144,0.00629433115825507,0.00610142075763832,0.00621181935681637
0.001,0,15.0001,0.00938189232535251,0.00899754892453757,0.00290354177854976,0.00283979053926975,0.00913450721518562,0.00950871883292633,0.00292426949111984,0.00289482209387594,0.00606173567500723,0.00620471839258012,0.00602645296608985,0.00613692392172871
0.001,0,15.600104,0.00940188438275438,0.0090038014495478,0.00290448396264286,0.00284284429807386,0.00917630258723839,0.00953978065499521,0.00292516812890358,0.00290042404573967,0.00599707662263594,0.00611564563637832,0.0059522889130111,0.00606288737735357
0.001,0,16.200108,0.00942208959070961,0.00900993890616729,0.00290543201384919,0.00284589111206049,0.0092177738906339,0.00957053689963581,0.00292601482042424,0.00290597697493955,0.0059327265030568,0.00602893411162444,0.0058789288848445,0.0059897103669084
0.001,0,16.800112,0.00944250979903086,0.0090159612609429,0.00290638644164306,0.00284893170773319,0.00925892933990783,0.00960098961611212,0.00292680819407451,0.00291148194712043,0.00586868561861142,0.00595846744241748,0.00580637318404352,0.00591739358269487
0.001,0,17.400116,0.00946590399087398,0.00902995249285601,0.00290734776042146,0.00285196681985582,0.00929977742493957,0.00963114120804839,0.00292754690349946,0.00291694004225386,0.00580495427337379,0.00588951048220663,0.00573462212907271,0.00584593776609882
0.001,0,18.00012,0.00950705750579221,0.00904412425617741,0.00290831648950409,0.00285499719145256,0.00934032691095219,0.00965990108170912,0.00292822962759646,0.00292235235463805,0.00574153277315027,0.0058220680625749,0.00566367605440775,0.00577534370759025
0.001,0,18.600124,0.00954828128082967,0.00905838494306626,0.00290929315313333,0.0028580235738079,0.00938058683851242,0.00967383673828679,0.00292885507051526,0.00292771999289788,0.00567842142547965,0.00575934270565301,0.00559353531053539,0.00570561224672336
0.001,0,19.200128,0.00958957846270946,0.00907271179045633,0.00291027828047425,0.00286104672646663,0.00942056652353079,0.00968772158963653,0.00292942196165786,0.00293304407998489,0.00561562053963308,0.00569862482323129,0.00552420026395349,0.00563674427213651
0.001,0,19.800132,0.00963426075835599,0.00908708238588446,0.0029112724056146,0.00286406741723388,0.00946027555726138,0.00970157121190965,0.00292992905567868,0.00293832575317728,0.00555313042661413,0.00563803742951338,0.00545567129717096,0.00556874072155226
0.001,0,20.400136,0.00967924254396138,0.00910147466749058,0.00291227606756486,0.00286708642217508,0.00949972380630204,0.00971540137651607,0.00293037513248442,0.00294356616407994,0.00549095139915871,0.00557758019723209,0.00538794880870788,0.00550160258177733
0.001,0,21.00014,0.00972420276786882,0.00911586692401767,0.00291328981025815,0.00287010452561598,0.00953892141259431,0.00972922805012436,0.00293075899723412,0.00294876647862442,0.00542908377173516,0.00551725286504479,0.00532103321309532,0.00543533088870263
0.001,0,21.600144,0.00972769087345767,0.00913023779481183,0.00291431418255033,0.00287312252014264,0.00957787879342343,0.00975428715367767,0.00293107948033916,0.00295392787706892,0.00536752786054419,0.00545705523753337,0.00525492494087553,0.0053645561625826
0.001,0,22.200148,0.00973023684287259,0.0091445662698222,0.0029153497382199,0.00287614120660142,0.00960250737448438,0.00978657575419052,0.00293133543746325,0.00295905155399835,0.00530628398351892,0.00539698718520433,0.00518962443860182,0.00529127354885495
0.001,0,22.800152,0.00973270044376229,0.00915079760187297,0.00291639703596812,0.00287916139409903,0.00960692227664491,0.00981867970541236,0.00293152574952243,0.00296413871832424,0.00524535246032482,0.00533556380368702,0.00511776561720666,0.00521905366981012
0.001,0,23.400156,0.00973508521281411,0.00914843095949409,0.00291745663941887,0.00288218390000246,0.00961122464380336,0.0098506010309745,0.00293164932268509,0.00296919059328483,0.00518473361235979,0.00527300088833906,0.00504421427778224,0.0051558751804038
0.001,0,24.00016,0.00973170722757627,0.00914615987814211,0.00291852911711877,0.00288520954993903,0.00961540678450709,0.00988234210053913,0.00293170508837191,0.002974208416445,0.00512442776275409,0.00521089546859535,0.00497178307743525,0.00510450062901109
0.001,0,24.600164,0.00971975897556142,0.00914398849181358,0.00291961504253711,0.00288823917779638,0.00961946120508479,0.00990005952043472,0.00293169200325595,0.00297919343969631,0.0050644352363704,0.00514924813601739,0.00490047322712846,0.00505301082641385
0.001,0,25.200168,0.00970745720349902,0.00914192099292128,0.00292071499406586,0.00289127362572244,0.00960180007987869,0.0098861313558629,0.00293160904926257,0.00298414692925698,0.00500475635980375,0.0050880595091054,0.00483028594796347,0.00500140667782686
0.001,0,25.800172,0.00969480201714773,0.00913996163229432,0.00292182955501972,0.00289431374412547,0.00958184521309402,0.00987207522806849,0.00293145523356947,0.0029890701656719,0.00494539146138159,0.00502733023329842,0.00476122247118088,0.00494968917395524
0.001,0,26.400176,0.00968179372277661,0.00913811471917804,0.00292295931363605,0.00289736039167406,0.00956166841182191,0.00985787603586279,0.00293122958860669,0.00298513066600414,0.00488634087116376,0.00496706098097419,0.00469328403816011,0.00489785939099451
0.001,0,27.00018,0.00966843282716519,0.00913638462123409,0.00292410486307491,0.00290041443529709,0.00954127501094358,0.00984351892554026,0.00293093117205659,0.00297861509288149,0.00482760492094246,0.00490725245144927,0.00462647190041957,0.00484591849063054
0.001,0,27.600184,0.00965472003760354,0.00913477576454041,0.00292526680141904,0.00290347675018376,0.00952067054352824,0.00982898929087864,0.00293055906685388,0.00297212280810555,0.0047691839442423,0.00484790537097895,0.00456078731961655,0.00479386772003959
0.001,0,28.200188,0.00964065626189207,0.00913329263359116,0.0029264457316739,0.00290654821978359,0.00949986074083306,0.00981427277313887,0.00293011238118559,0.00296565289843383,0.00471215964779311,0.0047890204927573,0.00449623156754723,0.00474170841188826
0.001,0,28.800192,0.00962624260834174,0.00913193977129685,0.00292764226176762,0.0029096297358064,0.00947885153230314,0.00979935526106515,0.00292959024849107,0.00295920446016832,0.00466214997528605,0.00473059859691714,0.00443280592614673,0.00468944198433357
0.001,0,29.400196,0.00961148038577398,0.00913072177898424,0.00292885700455101,0.00291272219822235,0.00945764904557156,0.0097842228908849,0.00292899182746202,0.00295415179465129,0.0046123483995085,0.00467264049053009,0.0043705116874891,0.00463706994102285
0.001,0,30.0002,0.00959637110352062,0.00912964331639638,0.00293009057779761,0.00291582651526189,0.0094362596064594,0.00977357884533455,0.00292831630204248,0.00295013883163971,0.00456275734711384,0.00461514700760649,0.00430935015378724,0.00458459387109386
0.001,0,30.600204,0.009580916471424,0.00912870910169255,0.00293134360420361,0.00291894360341579,0.00941468973897559,0.00976339232151539,0.00292756288142881,0.0029461297028868,0.00451337934744018,0.00455811900909547,0.00425812922649677,0.0045320154491747
0.001,0,31.200208,0.00956511839983691,0.00912792391144839,0.00293261671138791,0.00292207438743514,0.00939294616531715,0.00975347962455279,0.00292673080006969,0.00294212381183232,0.00446421703251031,0.0045015573828849,0.00421612768345772,0.00447933643538385
0.001,0,31.800212,0.00954897899962259,0.00912729258065577,0.00293391053189211,0.00292521980033135,0.00937103580586899,0.00974384032590361,0.00292581931766614,0.0029381205665994,0.00441527313703169,0.00444546304380145,0.00417738591938861,0.00442655867533016
0.001,0,32.400216,0.00953250058215478,0.00912682000272285,0.00293522570318049,0.00292838078337612,0.00935071174815318,0.00973447399902615,0.00292482771917153,0.00293411937999452,0.00436655049839649,0.00438983693361052,0.00413916257154918,0.00437368410011286
0.001,0,33.00022,0.00951568565931762,0.00912651112947406,0.00293656286764002,0.0029315582861015,0.00933494507703573,0.00972538021938001,0.00292375988531316,0.00293011966950757,0.00431805205668162,0.0043346800210163,0.00410129361987725,0.00432071472632153
0.001,0,33.600224,0.0094985369435058,0.00912637097115012,0.00293792267258037,0.00293475326629981,0.00931911633137858,0.00970871842839934,0.00292270085677173,0.00292612085731178,0.0042697808546486,0.00427999330166174,0.00406377917691495,0.00426765265603615
0.001,0,34.200228,0.00948105734762438,0.00913254843551271,0.00293930577023389,0.00293796669002373,0.00930322614721458,0.00968576043757768,0.00292160843475632,0.00292212237026376,0.00422174003774373,0.00422577779812853,0.00402661934777285,0.00421450007682704
0.001,0,34.800232,0.00946324998508893,0.0091431923943166,0.00294071281775563,0.00294119953158621,0.00928727538890496,0.00966263361348991,0.0029204825551494,0.0029181236399035,0.00417393285409793,0.00417203455993717,0.00398981423012994,0.00416125926175494
0.001,0,35.400236,0.00944511816982551,0.00915370272098509,0.00294214447722332,0.00294445277356055,0.0092712651491393,0.009639330502303,0.00291932316833633,0.00291412410245434,0.00412636265452688,0.00413084909404052,0.00395336391423369,0.00410793256937089
0.001,0,36.00024,0.00942666541627059,0.00916408543622147,0.00294360141563741,0.00294772740678035,0.00925519674893563,0.00961584385951442,0.0029181302392054,0.002910123198823,0.00407903289253091,0.00409690540549017,0.00391726848289999,0.00405452244371637
0.001,0,36.600244,0.00940789543937113,0.00917434672336948,0.00294508430492101,0.00295102443033952,0.00923907173764028,0.00959216664995218,0.00291690374714777,0.00290612037459961,0.00403194712429506,0.00406313123099095,0.00388152801151316,0.00400103141432319
0.001,0,37.200248,0.00938881215458454,0.00918449292841328,0.00294659382191993,0.0029543448515923,0.00922289189292806,0.00956829204777487,0.0029156436860575,0.00290211508005759,0.00398510900868909,0.0040295261089869,0.00384614256802601,0.0039514553807559
0.001,0,37.800252,0.00936941967787873,0.00919453055997749,0.00294438078402341,0.00295768968615322,0.00920665922080205,0.0095442134364716,0.00291435006433157,0.0028981067701538,0.00393852230726739,0.00399608957238476,0.00381111221295975,0.00391830738301555
0.001,0,38.400256,0.00934972232573199,0.00920446628932719,0.00294062900944418,0.00296105995789715,0.00919037595559379,0.00951992440886206,0.00291302290486985,0.00289409490452844,0.00389219088426911,0.00396282114855402,0.00377643699940404,0.00388541329672268
0.001,0,39.00026,0.00932972461513319,0.00921289721370552,0.00293681761943751,0.00296445669895924,0.00917404455996318,0.00950039223654827,0.00291166224507512,0.00289007894750509,0.00384611870661809,0.00392972035932685,0.00374211697301701,0.00385277287523905
0.001,0,39.600264,0.00930943126358155,0.00921836010151033,0.0029329453080128,0.00296788094973499,0.00915766772489847,0.00949262060021696,0.00291026813685303,0.00288650320666599,0.00380030984392282,0.00389678672099816,0.00370815217202519,0.0038203858618576
0.001,0,40.200268,0.00928884718908683,0.0092240170219263,0.00292901078585415,0.0029713337588802,0.00914124836971634,0.00948462911454691,0.00290884064661216,0.00288477098195813,0.00375476846847651,0.0038640197443256,0.0036745426272236,0.00378825198980248
0.001,0,40.800272,0.00926797751016921,0.00922987124468967,0.00292501278032027,0.00297481618331097,0.00912478964206182,0.00947641792626811,0.00290737985526397,0.0028829700567786,0.00371376091021718,0.00383141893452948,0.00364128836197566,0.00375637098222898
0.001,0,41.400276,0.00924682754585934,0.00923592605498143,0.00292095003544451,0.00297734802816622,0.00910829491790833,0.00946798730283106,0.00290588585822284,0.00288109962449763,0.00368293674553614,0.00379898379129289,0.00360838939221329,0.00372474255222362
0.001,0,42.00028,0.00922540281569838,0.00924218475342737,0.0029168213119349,0.00297795930383929,0.00909176780155766,0.00945933763240674,0.00290435876540603,0.00287915890685607,0.00365220164327774,0.00376671380876158,0.00357584572643678,0.00369336640280407
0.001,0,42.600284,0.00920370903973787,0.00924628869768552,0.00291262538717408,0.00297855358240039,0.00907521212564001,0.00945046942388666,0.00290279870123372,0.00287714715396536,0.003621555275067,0.00373460847554408,0.00354365736571491,0.00366224222691922
0.001,0,43.200288,0.00918175213853988,0.00924953701739592,0.00290836105521936,0.00297913217006306,0.00905863195111393,0.00944138330688275,0.00290120580462897,0.00287506364430755,0.00359099730853881,0.00370266727471157,0.0035118243036849,0.00363136970744912
0.001,0,43.800292,0.00915953823317692,0.00925291835037239,0.00290402712680269,0.00297969638930894,0.00904203156726637,0.00943208003172748,0.00289872139549189,0.00287290768473531,0.0035605274073379,0.00367088968379802,0.0034803465265524,0.003600748517205
0.001,0,44.400296,0.00913707364523195,0.00925643268675856,0.00289962242933065,0.00298024757888771,0.00902541549171263,0.00942256046947383,0.00289564851128489,0.00287067861047191,0.00353014523111884,0.00363913208253826,0.00344922401309152,0.00357037831892931
0.001,0,45.0003,0.00911526894003252,0.00926008008995917,0.00289514580688448,0.00298078709381712,0.00900878847039642,0.0094128256118952,0.00289232698725695,0.00286837578511123,0.00349985043554608,0.00360458317145065,0.0034184567346448,0.00354025876529566
0.001,0,45.600304,0.00909328960463725,0.00926386069664013,0.00289059612022007,0.00298131630538296,0.00899215547758982,0.00940287657148556,0.00288875797523391,0.00286599860061775,0.0034696426722939,0.00357018432198254,0.00338804465512322,0.00351038949890883
0.001,0,46.200308,0.00907112005311746,0.00926777471672849,0.00288597224676794,0.00298183660113911,0.00897552171589334,0.0093927145814593,0.00288494271164354,0.00286354647732655,0.00343952158904646,0.00353593542686739,0.00335798773100622,0.00348077015230483
0.001,0,46.800312,0.00904876819432801,0.00927182243341237,0.00288127308063328,0.00298234938490749,0.00895889261623575,0.00938234099575136,0.00288088251751558,0.00286101886394333,0.00340948682949775,0.00350183637924634,0.00332828591134166,0.00345140034795081
0.001,0,47.400316,0.00902624213598138,0.00927600420314108,0.00287649753259588,0.00297875630871977,0.0089306827427571,0.00937175728901711,0.0028805686540888,0.00285841523754439,0.00337953803335163,0.00346788707266828,0.00329893913774587,0.00342227969824513
0.001,0,48.00032,0.00900355018464755,0.00928032045562508,0.00287164453011022,0.00297189473276219,0.00889561137433776,0.00936096505663248,0.00288433220947873,0.00285573510357664,0.00334967483632181,0.00343408740108986,0.0032699473444036,0.00339340780551734
0.001,0,48.600324,0.00898070084575405,0.00928477169383588,0.00286671301730543,0.00296479951127288,0.00886029533985305,0.00934996601469383,0.00288785896707147,0.0028529779958576,0.00331989687013184,0.00340043725887545,0.00324131045806806,0.00336478426202816
0.001,0,49.200328,0.00895770282358594,0.00928935849400621,0.00286170195498524,0.00295747305705064,0.00882474358696199,0.00933876200001807,0.00289115402956667,0.00285014347657539,0.00329020376251514,0.00336693654079715,0.00321302839806088,0.0033364086499695
0.001,0,49.800332,0.00893456502128584,0.00929408150562992,0.00285661032062805,0.0029499178749492,0.0087889654560561,0.00932735497014252,0.00289422257860136,0.00284723113628874,0.00326059513721498,0.0033335851420348,0.00318510107627218,0.00330828054146446
0.001,0,50.400336,0.00891129654085388,0.00929894145146191,0.00285143710838692,0.00294213656187724,0.00875297068025952,0.00931574700332508,0.00289706987474992,0.00284429056405709,0.00323107061398447,0.00330038295817597,0.00315752839716046,0.00328039949856733
0.001,0,51.00034,0.00888790668314776,0.00930393912751835,0.00284618132908953,0.00293413180679837,0.00871676938542893,0.0093039402985441,0.00288778375792541,0.00284206796748463,0.00320162980858661,0.00326732988521598,0.00313031025775271,0.00325276507326356
0.001,0,51.600344,0.00886440494788271,0.00929951300812219,0.00284084201023824,0.00292590639073115,0.00868037209015355,0.00929193717549839,0.00287646130570618,0.0028398120514967,0.00317227233279421,0.00323442581955788,0.00310344654764435,0.00322537680746982
0.001,0,52.200348,0.0088408010336315,0.00925728555418039,0.00283541819601001,0.00291746318674907,0.00864378970575518,0.00927974007460729,0.00286508703418523,0.00283752256760769,0.00314299779438997,0.00320167065801245,0.00307693714899924,0.00319823423303394
0.001,0,52.800352,0.00881710483782445,0.00922229969251807,0.00282990894725647,0.00290880515998057,0.00860703353628815,0.00926735155701063,0.00285365619864019,0.00283519927350639,0.00311380579716641,0.00316906429779821,0.00305166520471752,0.0031710185428775
0.001,0,53.400356,0.00879332645674941,0.00918684314716778,0.00282431334150392,0.00289993536760903,0.00857988289622907,0.00924942154497605,0.0028421640982681,0.00283284193305585,0.00308469594092592,0.00313660663654141,0.00302673055025306,0.00314079644881239
0.001,0,54.00036,0.00876947618555176,0.00915091948657704,0.00281863047295325,0.00289085695887275,0.00856233624884483,0.00920754256545953,0.00283060607618537,0.00283045031629347,0.00305566782148076,0.00310485412675149,0.00300201030945261,0.00311056608929222
0.001,0,54.600364,0.00874374522213582,0.00911453275484899,0.00281285945248003,0.00288157317506499,0.00854463491650246,0.00916525191572632,0.00281897751942774,0.00282802419943099,0.00302672103065303,0.0030734306533491,0.00297750520425748,0.00308032704596493
0.001,0,55.200368,0.00871782173911538,0.00907768747174239,0.00280699940763448,0.00287208734953396,0.00852677997571938,0.00912255486042466,0.00281256548945677,0.00282556336485443,0.00299785515627467,0.00304231864636732,0.00295321597745462,0.00305007890615972
0.001,0,55.800372,0.00869234034067998,0.00904038863267161,0.00280206269359708,0.00286291393091969,0.00850877266651871,0.00907945707971592,0.00280681599330623,0.00282306760112416,0.00296906978218749,0.00301151784811925,0.00292914339267655,0.00301982126288716
0.001,0,56.400376,0.00866729429224619,0.00900264170870668,0.00279778059285273,0.00285436238572501,0.00849061439242926,0.00903596466927458,0.00280134389696107,0.00282053670297487,0.00294036448824317,0.00298102799289497,0.00290528823440144,0.00298955371483903
0.001,0,57.00038,0.00864267685826941,0.00896445264657321,0.00279338886422675,0.0028458864893021,0.00847230672048558,0.00899208414028827,0.00279584323162804,0.00281797047131557,0.00291173885030319,0.00295084880696147,0.00288165130795305,0.00295927586638848
0.001,0,57.600384,0.00861848130224381,0.00892582786865243,0.00278888761265687,0.00283748512714077,0.00845385138122787,0.00894782241945774,0.00279023834390553,0.00281536871322959,0.00288319244023894,0.00292098000856271,0.00285823343950077,0.00292898732758992
0.001,0,58.200388,0.00859470088670245,0.00888677427298121,0.00278427696881847,0.00282915718597306,0.00843525026870211,0.00890318684899685,0.00278452886454331,0.00281273124197459,0.00285472482593164,0.00289142130791957,0.00283503547605959,0.00289868771417908
0.001,0,58.800392,0.00857132887321722,0.00884729923325203,0.00277955708912466,0.00282090155377337,0.00841650544045995,0.00885818518663264,0.00277871446525918,0.00281005787698255,0.00282633557127235,0.00286217240722987,0.00281205828549011,0.00286837664757296
0.001,0,59.400396,0.00854835852239879,0.00880741059881302,0.00277472815572617,0.00281271711975832,0.00839761911755874,0.00881282560560522,0.00277279485873901,0.00280734844385975,0.00279802423616203,0.0028332330006684,0.00278930275649856,0.00283805375486989
0.001,0,60.0004,0.0085257830938967,0.00876711669466786,0.00276979037651143,0.00280460277438684,0.00837859368456156,0.00876711669466786,0.00276676979863677,0.00280460277438684,0.00276979037651143,0.00280460277438684,0.00276676979863677,0.00280771866884947
